lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/lifetime/en-GB/index.html" 10.179.3.211 114.119.166.215 - - [24/Apr/2020:00:35:21 +0100] "GET /lifetime/en-GB/index.html?LPPPSession=1569283200030 HTTP/1.1" 200 16017 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)" 1727 1587684921.200+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" - 195.154.123.15 - - [24/Apr/2020:03:18:48 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 10807 1587694728.321+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/popin.js" - 195.154.123.15 - - [24/Apr/2020:03:18:48 +0100] "GET /javascript/popin.js HTTP/1.1" 200 1297 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 10452 1587694728.337+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" - 195.154.123.15 - - [24/Apr/2020:03:18:48 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 10734 1587694728.337+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" - 195.154.123.15 - - [24/Apr/2020:03:18:48 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 9045 1587694728.337+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" - 195.154.123.15 - - [24/Apr/2020:03:18:48 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 8974 1587694728.338+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" - 195.154.123.15 - - [24/Apr/2020:03:18:48 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 8081 1587694728.337+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" - 195.154.123.15 - - [24/Apr/2020:03:18:48 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 11735 1587694728.399+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/robots.txt" - 66.249.66.74 - - [24/Apr/2020:03:28:36 +0100] "GET /robots.txt HTTP/1.1" 404 262 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 15790 1587695316.700+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs/images/Acceleratorsv2.gif" - 66.249.66.74 - - [24/Apr/2020:03:28:36 +0100] "GET /higgs/images/Acceleratorsv2.gif HTTP/1.1" 200 26566 "-" "Googlebot-Image/1.0" 12309 1587695316.799+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/lancaster_logo.gif" - 2600:6c46:7c80:ca:9dd1:1f3d:91ec:186e - - [24/Apr/2020:03:45:31 +0100] "GET /images/lancaster_logo.gif?LPPPSession=1587696330823&LPPPModule=1&LPPPMode=0 HTTP/1.1" 200 22171 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 19167 1587696331.155+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index_en-GB.html" - 76.175.67.146 - - [24/Apr/2020:03:55:43 +0100] "GET /index_en-GB.html HTTP/1.1" 200 5722 "http://www.lppp.lancs.ac.uk/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 10734 1587696943.386+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" - 76.175.67.146 - - [24/Apr/2020:03:55:43 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 24163 1587696943.590+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" - 76.175.67.146 - - [24/Apr/2020:03:55:43 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 18629 1587696943.776+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" - 76.175.67.146 - - [24/Apr/2020:03:55:43 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 10734 1587696943.895+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/popin.js" - 76.175.67.146 - - [24/Apr/2020:03:55:43 +0100] "GET /javascript/popin.js HTTP/1.1" 200 1297 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 16587 1587696943.900+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" - 76.175.67.146 - - [24/Apr/2020:03:55:43 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 25354 1587696943.901+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" - 76.175.67.146 - - [24/Apr/2020:03:55:44 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 19167 1587696944.012+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/logo.gif" - 76.175.67.146 - - [24/Apr/2020:03:55:44 +0100] "GET /images/logo.gif HTTP/1.1" 200 978 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 18629 1587696944.115+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" - 76.175.67.146 - - [24/Apr/2020:03:55:44 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 19166 1587696944.250+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/lancaster_logo.gif" - 76.175.67.146 - - [24/Apr/2020:03:55:44 +0100] "GET /images/lancaster_logo.gif?LPPPSession=1587696944140&LPPPModule=1&LPPPMode=0 HTTP/1.1" 200 22171 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 19167 1587696944.250+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/en-GB.gif" - 76.175.67.146 - - [24/Apr/2020:03:55:44 +0100] "GET /images/en-GB.gif HTTP/1.1" 200 260 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 24163 1587696944.250+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index.html" - 66.249.66.70 - - [24/Apr/2020:04:03:57 +0100] "GET / HTTP/1.1" 200 5863 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 29170 1587697437.833+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs/higgs.html" - 2804:431:cfff:283b:8807:e04a:af83:c377 - - [24/Apr/2020:04:25:26 +0100] "GET /higgs/higgs.html HTTP/1.1" 404 262 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 26372 1587698726.642+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/favicon.ico" - 2804:431:cfff:283b:8807:e04a:af83:c377 - - [24/Apr/2020:04:25:27 +0100] "GET /favicon.ico HTTP/1.1" 404 262 "http://lppp.lancs.ac.uk/higgs/higgs.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 2322 1587698727.256+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs" - 2804:431:cfff:283b:8807:e04a:af83:c377 - - [24/Apr/2020:04:25:39 +0100] "GET /higgs HTTP/1.1" 301 304 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 19672 1587698739.033+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/favicon.ico" - 2804:431:cfff:283b:8807:e04a:af83:c377 - - [24/Apr/2020:04:25:39 +0100] "GET /favicon.ico HTTP/1.1" 404 262 "http://lppp.lancs.ac.uk/higgs/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 551 1587698739.851+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index.html" - 185.181.102.18 - - [24/Apr/2020:04:38:40 +0100] "GET / HTTP/1.1" 200 5863 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36" 8819 1587699520.007+6 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/robots.txt" - 185.181.102.18 - - [24/Apr/2020:04:39:28 +0100] "GET /robots.txt HTTP/1.1" 404 262 "-" "-" 19672 1587699568.096+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/sitemap.xml" - 185.181.102.18 - - [24/Apr/2020:04:39:32 +0100] "GET /sitemap.xml HTTP/1.1" 404 262 "-" "-" 8819 1587699572.631+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index.html" - 54.36.148.137 - - [24/Apr/2020:05:22:39 +0100] "GET / HTTP/1.1" 200 5863 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 31030 1587702159.023+7 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index_en-GB.html" - 195.154.123.15 - - [24/Apr/2020:05:22:39 +0100] "GET /index_en-GB.html HTTP/1.1" 200 5722 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 31030 1587702159.217+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" - 195.154.123.15 - - [24/Apr/2020:05:22:39 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 1330 1587702159.285+6 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" - 195.154.123.15 - - [24/Apr/2020:05:22:39 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 7974 1587702159.300+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/popin.js" - 195.154.123.15 - - [24/Apr/2020:05:22:39 +0100] "GET /javascript/popin.js HTTP/1.1" 200 1297 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 29367 1587702159.300+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" - 195.154.123.15 - - [24/Apr/2020:05:22:39 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 9805 1587702159.300+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" - 195.154.123.15 - - [24/Apr/2020:05:22:39 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 11410 1587702159.302+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" - 195.154.123.15 - - [24/Apr/2020:05:22:39 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 13182 1587702159.300+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" - 195.154.123.15 - - [24/Apr/2020:05:22:39 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 31953 1587702159.409+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index_en-GB.html" - 195.154.122.213 - - [24/Apr/2020:05:33:24 +0100] "GET /index_en-GB.html HTTP/1.1" 200 5722 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 32282 1587702804.942+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" - 195.154.122.213 - - [24/Apr/2020:05:33:24 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 6064 1587702804.980+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" - 195.154.122.213 - - [24/Apr/2020:05:33:25 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 32282 1587702805.006+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" - 195.154.122.213 - - [24/Apr/2020:05:33:25 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 1345 1587702805.022+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" - 195.154.122.213 - - [24/Apr/2020:05:33:25 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 2479 1587702805.022+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" - 195.154.122.213 - - [24/Apr/2020:05:33:25 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 32245 1587702805.022+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" - 195.154.122.213 - - [24/Apr/2020:05:33:25 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 2478 1587702805.104+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index.html" - 66.249.66.74 - - [24/Apr/2020:06:44:57 +0100] "GET / HTTP/1.1" 200 5863 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 13355 1587707097.377+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/motioninb/en-GB/experiment.html" - 171.253.138.236 - - [24/Apr/2020:07:27:00 +0100] "GET /motioninb/en-GB/experiment.html?LPPPSession=1567555200020 HTTP/1.1" 200 13298 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 15768 1587709620.452+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" - 171.253.138.236 - - [24/Apr/2020:07:27:00 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 31268 1587709620.972+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/popin.js" - 171.253.138.236 - - [24/Apr/2020:07:27:00 +0100] "GET /javascript/popin.js HTTP/1.1" 200 1297 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 26105 1587709620.971+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" - 171.253.138.236 - - [24/Apr/2020:07:27:00 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 32670 1587709620.986+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 7666 1587709621.373+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/MagneticField/style_MagneticField.css" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/MagneticField/style_MagneticField.css HTTP/1.1" 200 5795 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 31268 1587709621.373+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 26105 1587709621.386+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/C4Vector.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/C4Vector.js HTTP/1.1" 200 1605 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 32670 1587709621.386+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 26845 1587709621.387+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CVector.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/CVector.js HTTP/1.1" 200 2008 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 7666 1587709621.394+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CPath.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/CPath.js HTTP/1.1" 200 606 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 7666 1587709621.763+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CMaths.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/CMaths.js HTTP/1.1" 200 2018 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 26845 1587709621.762+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CParticle.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/CParticle.js HTTP/1.1" 200 9392 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 26105 1587709621.785+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CGraphics.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/CGraphics.js HTTP/1.1" 200 17186 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 7666 1587709621.785+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CConstants.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/CConstants.js HTTP/1.1" 200 189 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 26105 1587709621.799+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/MagneticField/LPPP_MagneticField.js" - 171.253.138.236 - - [24/Apr/2020:07:27:01 +0100] "GET /javascript/js/MagneticField/LPPP_MagneticField.js HTTP/1.1" 200 14030 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 7666 1587709621.807+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/MagneticField/init_experiment.js" - 171.253.138.236 - - [24/Apr/2020:07:27:02 +0100] "GET /javascript/js/MagneticField/init_experiment.js HTTP/1.1" 200 294 "http://lppp.lancs.ac.uk/motioninb/en-GB/experiment.html?LPPPSession=1567555200020" "Mozilla/5.0 (Linux; Android 9; vivo 1906) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36" 3019 1587709622.165+1 (- -)
